0.0,0.0
3600.0,0.0
7200.0,0.0
10800.0,0.0
14400.0,0.0
18000.0,0.0
21600.0,0.0
25200.0,0.0
28800.0,0.0
32400.0,0.0
36000.0,0.0
39600.0,0.0
43200.0,0.0
46800.0,0.0
50400.0,0.0
54000.0,0.0
57600.0,0.0
61200.0,0.0
64800.0,0.0
68400.0,0.0
72000.0,0.0
75600.0,0.0
79200.0,0.0
82800.0,0.0
86400.0,0.0
90000.0,0.0
93600.0,0.0
97200.0,0.0
100800.0,0.0
104400.0,0.0
108000.0,2859.9818041597778
111600.0,2859.9818041597778
115200.0,2859.9818041597778
118800.0,2859.9818041597778
122400.0,2859.9818041597778
126000.0,2859.9818041597778
129600.0,2859.9818041597778
133200.0,2860.3022291882221
136800.0,2859.9818041597778
140400.0,2859.9818041597778
144000.0,2873.3110467563888
147600.0,2953.1573448273894
151200.0,2859.9818041597778
154800.0,2859.9818041597778
158400.0,2859.9818041597778
162000.0,2859.9818041597778
165600.0,0.0
169200.0,0.0
172800.0,0.0
176400.0,0.0
180000.0,0.0
183600.0,0.0
187200.0,0.0
190800.0,0.0
194400.0,2859.9818041597778
198000.0,2859.9818041597778
201600.0,2907.3403554631668
205200.0,2871.5152524390833
208800.0,3089.1551584750832
212400.0,3328.7666551180837
216000.0,3375.1603577154724
219600.0,3349.9320798755275
223200.0,3211.041437826972
226800.0,3072.3033846454446
230400.0,3005.7248266554443
234000.0,3060.2103269183608
237600.0,2859.9818041597778
241200.0,2859.9818041597778
244800.0,2859.9818041597778
248400.0,2859.9818041597778
252000.0,0.0
255600.0,0.0
259200.0,0.0
262800.0,0.0
266400.0,0.0
270000.0,0.0
273600.0,0.0
277200.0,0.0
280800.0,2859.9818041597778
284400.0,2859.9818041597778
288000.0,2932.8468903203056
291600.0,2860.2882442393056
295200.0,2934.178799360167
298800.0,3130.5701562113336
302400.0,3141.8692486437226
306000.0,3231.6343185801666
309600.0,3179.2888118545275
313200.0,3022.464966254111
316800.0,3002.3804524187221
320400.0,3075.3541586563051
324000.0,2859.9818041597778
327600.0,2859.9818041597778
331200.0,2859.9818041597778
334800.0,2859.9818041597778
338400.0,0.0
342000.0,0.0
345600.0,0.0
349200.0,0.0
352800.0,0.0
356400.0,0.0
360000.0,0.0
363600.0,0.0
367200.0,2859.9818041597778
370800.0,2859.9818041597778
374400.0,2927.2715738201109
378000.0,2859.9818041597778
381600.0,2859.9818041597778
385200.0,2866.9112187821947
