1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28.37
1,189.35
1,301.96
1,440.75
1,513.73
1,562.41
1,486.5
1,340.01
1,170.27
1,31.21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,60.31
1,249.48
1,330.37
1,518.04
1,405.42
1,177.38
1,181.96
1,230.53
1,118.89
1,17.24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27.88
1,62.86
1,131.38
1,224.85
1,160.99
1,177.79
1,165.96
1,117.16
1,70.44
1,27.67
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24.8
1,101.33
1,358.12
1,419.48
1,356.65
1,278.41
1,270.69
1,251.52
1,92.68
1,16.46
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28.09
1,45.21
1,85.77
1,110.56
1,132.85
1,126.56
1,116.4
1,92.95
1,128.18
1,43.32
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,37.17
1,202.09
1,387.75
1,525.72
1,559.03
1,607.71
1,557.9
1,399.58
1,223.4
1,51.47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,40.02
1,261.41
1,450.87
1,583.98
1,587.84
1,563.67
1,480.71
1,419.95
1,251.68
1,87.94
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23.89
1,104.34
1,373.15
1,527.03
1,634.23
1,617.59
1,551.71
1,351.27
1,259.73
1,75.13
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,67.6
1,258.9
1,438.64
1,526.31
1,612.75
1,586.49
1,573.4
1,458.74
1,275.65
1,69.68
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,38.77
1,212.88
1,422.17
1,528.48
1,504.86
1,630.63
1,336.2
1,296.33
1,191.27
1,35.22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,16.04
1,140.39
1,344.32
1,382.81
1,596.07
1,552.51
1,614.24
1,487.09
1,309.41
1,97.45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,72.84
1,276.56
1,455.88
1,582.94
1,621.76
1,622.69
1,580.17
1,421.64
1,254.99
1,72.43
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,64.15
1,253.57
1,438.47
1,583.8
1,648.81
1,648.03
1,575.92
1,460.84
1,283.75
1,64.94
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,89.7
1,300.65
1,485.14
1,573.49
1,608.91
1,368.83
1,466.85
1,468.58
1,211.53
1,77.98
1,0.97
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31.18
1,77.93
1,408.86
1,163.9
1,275.55
1,275.64
1,207.35
1,145.3
1,77.93
1,27.5
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,52.96
1,260.55
1,436.39
1,361.62
1,510.42
1,454.11
1,405.35
1,240.75
1,113.06
1,16
1,0.89
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20.38
1,56.91
1,76.01
1,99.14
1,261.17
1,184.46
1,201.59
1,88.88
1,91.28
1,14.09
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,100.7
1,325.73
1,517.67
1,634.52
1,712.9
1,722.77
1,630.06
1,470.1
1,318.05
1,123.44
1,3.06
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,83.83
1,299.22
1,482.87
1,616.45
1,636.64
1,695.68
1,628.96
1,504.04
1,321.92
1,105.66
1,2.14
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,53.25
1,246.34
1,436.73
1,544.27
1,613.09
1,637.59
1,587.72
1,416.3
1,247.46
1,62.78
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,72.96
1,270.13
1,470.95
1,598.26
1,663.26
1,673.62
1,612.96
1,405.22
1,202.33
1,56.42
1,0.89
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,59.14
1,266.39
1,445.32
1,566.66
1,677.51
